"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:36","Ich bin gekommen, um dir meine Dienste anzubieten.","","","","DIA_Gomez_Fault.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:49","Ich bin gekommen, um dir meine Dienste anzubieten.","","","","DIA_Gomez_Fault_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:50","Du platzt hier einfach rein und erwartest, dass ich mich mit dir befasse, du Wurm? WACHE!","","","","DIA_Gomez_Fault_11_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:72","Ich bin gekommen, um dir meine Dienste anzubieten.","","","","DIA_Gomez_Hello.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:85","Ich bin gekommen, um dir meine Dienste anzubieten.","","","","DIA_Gomez_Hello_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:86","Warum denkst du, dass wir an deinen Diensten interessiert sind?","","","","DIA_Gomez_Hello_11_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:89","Ich hoffe ich muss dir nicht erst den Kopf abhacken, um mich zu beweisen.","","","","DIA_Gomez_Hello_KopfAb","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:90","Weil hier nur Schwachköpfe rumrennen.","","","","DIA_Gomez_Hello_Spinner","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:91","Ich bin viel rumgekommen und habe gute Kontakte in allen Lagern.","","","","DIA_Gomez_Hello_Kontakte","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:92","Ich habe die Prüfung des Vertrauens bestanden.","","","","DIA_Gomez_Hello_ThorusSays","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:98","Ich habe die Prüfung des Vertrauens bestanden und Thorus sagt, ich bin ein guter Mann.","","","","DIA_Gomez_Hello_ThorusSays_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:99","Du wärst hier nicht lebend reingekommen, wenn das nicht so wäre. Ich hoffe, das war nicht schon alles.","","","","DIA_Gomez_Hello_ThorusSays_11_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:105","Ich bin viel in der Kolonie rumgekommen und habe gute Kontakte in allen Lagern.","","","","DIA_Gomez_Hello_Kontakte_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:106","Das ist tatsächlich ein guter Grund. Zu wem hast du Kontakte?","","","","DIA_Gomez_Hello_Kontakte_11_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:108","Das waren alle wichtigen.","","","","DIA_Gomez_Hello_Kontakte_ThatsAll","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:109","Zu einigen Hehlern im Neuen Lager.","","","","DIA_Gomez_Hello_Kontakte_NLHehler","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:110","Zu Lares.","","","","DIA_Gomez_Hello_Kontakte_Lares","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:112","Zu einigen Baals aus dem Lager der Bruderschaft.","","","","DIA_Gomez_Hello_Kontakte_Baals","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:113","Zu Cor Kalom.","","","","DIA_Gomez_Hello_Kontakte_Kalom","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:117","Zu Y'Berion.","","","","DIA_Gomez_Hello_Kontakte_YBerion","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:123","Weil hier nur Schwachköpfe rumrennen, die ihre Aufgaben lieber an Neulinge weitergeben, statt sie selber zu erledigen.","","","","DIA_Gomez_Hello_Spinner_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:124","Das ist zwar bis auf wenige Ausnahmen richtig, aber kein Grund einen weiteren Schwachkopf anzuheuern.","","","","DIA_Gomez_Hello_Spinner_11_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:129","Ich hoffe ich muss dir nicht erst den Kopf abhacken, um dir zu beweisen, dass ich mit einer Waffe umgehen kann","","","","DIA_Gomez_Hello_KopfAb_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:130","Mut und Dummheit liegen dicht beieinander ...","","","","DIA_Gomez_Hello_KopfAb_11_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:143","Zu Y'Berion.","","","","DIA_Gomez_Hello_Kontakte_YBerion_15_00","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:144","Y'Berion gibt sich nicht mit Burschen wie dir ab.","","","","DIA_Gomez_Hello_Kontakte_YBerion_11_01","",""
