location,source,target,id,fuzzy,context,translator_comments,developer_comments
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:28,Ich bin Diego.,,,,Info_Diego_Gamestart_11_00,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:29,Ich bin...,,,,Info_Diego_Gamestart_15_01,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:30,"Mich interessiert nicht, wer du bist. Du bist neu hier. Ich kümmere mich um die Neuen. Belassen wir es vorerst dabei.",,,,Info_Diego_Gamestart_11_02,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:31,"Wenn du vorhast, länger zu leben, solltest du dich ein bißchen mit mir unterhalten. Ich werde dich allerdings nicht daran hindern, in dein Verderben zu rennen. Also, wie sieht's aus?",,,,Info_Diego_Gamestart_11_03,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:57,Danke für die Hilfe.,,,,Info_Diego_EXIT_Gamestart_15_00,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:61,"Wie du willst. War nett, dich gekannt zu haben.",,,,Info_Diego_EXIT_Gamestart_11_01,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:65,Wir sehen uns im Alten Lager.,,,,Info_Diego_EXIT_Gamestart_11_02,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:101,Weiter geht's.,,,,Info_Diego_EXIT_11_01,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:105,Mach's gut.,,,,Info_Diego_EXIT_15_00,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:122,Ich habe einen Brief für den obersten Feuermagier.,,,,Info_Diego_Brief.description,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:135,Ich habe einen Brief für den obersten Feuermagier.,,,,Info_Diego_Brief_15_00,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:136,So...?,,,,Info_Diego_Brief_11_01,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:137,"Ein Magier hat ihn mir gegeben, kurz bevor sie mich reingeworfen haben.",,,,Info_Diego_Brief_15_02,,
